Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,
Faeroe Islands,FRO,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3073552.786,3695374.322,8655537.669,9562965.154,8969394.357,7676053.081,9076741.924,,,,,
Faeroe Islands,FRO,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240460.5038,343459.9182,956121.7303,120436.2972,1410482.676,1154871.955,1183181.37,,,,,
Faeroe Islands,FRO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.861169994,,,,,,,,,,,,,
Faeroe Islands,FRO,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.243408,,,,,,,,,,,,,
Faeroe Islands,FRO,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.7207031,,,,,,,,,,,,,
Faeroe Islands,FRO,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16409,22194,,102287,170223,,12623,89799,209177,81567,38295,70646,10941,53616,59464,56156,201446,135174,6422756,346410,,,,,,,
Faeroe Islands,FRO,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060154664,0.091973331,,0.734163136,1.65493526,,0.044877302,0.45864018,0.988281529,0.324533033,0.09701116,0.520898426,0.087262032,0.205381661,0.154555741,0.135433176,0.840060764,0.479431194,4.794033861,0.616888403,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,4.5,3,0,0.3,1.7,1.6,0.5,0,1.5,1.7,1.2,0.6,0.7,0.3,2.2,2.3,0.5,,,,,
"Micronesia, Fed. Sts.",FSM,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.447569996,0.505140007,0.580869973,,,,,,,
Gabon,GAB,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,20,11,14,14,14,11,14,16.2,11.5,18.7,21.4,23.3,13.3,21.8,20.6,22.5,16.3,20.3,18.3,15.8,17.4,18,16.9,22.3,,,,,
Gabon,GAB,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16453304,8861831,,16703990,18496664,41382820,44691661,3057052,2385789,4680208,3722310,26820928,20473823,71084576,45508801,42642923,6724020,,,,,,,
Gabon,GAB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.57536645,35.20191456,,27.25823579,25.36491752,39.76999517,39.85282717,5.194285574,2.631713436,4.422446961,4.780240394,13.79811827,10.90253944,32.05559688,18.21266104,17.40172346,2.997716664,,,,,,,
United Kingdom,GBR,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10080564711,10197468483,9180855695,11405142674,9205687376,9686652852,11259451056,9348046596,10529114975,10993173061,,
United Kingdom,GBR,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15423352419,16161473849,17827897192,16354736591,16294413889,16558217226,17156875843,15415534393,17103466943,20002922361,,
United Kingdom,GBR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.800969958,1.733649969,1.732040048,1.804020047,1.794880033,1.772359967,1.777940035,1.732489944,1.66929996,1.698160052,1.719409943,1.750609994,1.75375998,1.824769974,1.774479985,1.781450033,1.721079946,,,,
United Kingdom,GBR,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,30794,,,,32256,38168,36682,36509,38195,39069,39950,42404,42456,45436,45497.6,46213.9,45883.9,46141.3,46787.9,48216.1,45588.2,44642.9,45232.1,45491.6,45658.1,46751.3,47139.7,46333.2,45689,45978,46035.4,,,,,
United Kingdom,GBR,"Patent applications, nonresidents",IP.PAT.NRES,,,,27168,29141,31233,32873,33504,35284,37710,36874,36307,35944,37840,35705,32558,32764,33309,30940,25198,22000,18406,16563,14798,13735,12293,11063,10419,9935,9637,8928,8357,7839,7922,8081,8891,9821,10171,10083,10399,10697,10658,10907,11198,10776,10155,8261,7624,6856,6480,6439,6916,7865,7966,,,
United Kingdom,GBR,"Patent applications, residents",IP.PAT.RESD,,,,24300,23963,24274,14206,25786,26711,25904,25227,24771,24337,22472,20545,20842,21797,21114,19384,19468,19612,20808,20530,19893,19093,19672,20040,19945,20536,19732,19310,19230,18848,18727,18384,18630,18184,17938,19530,21333,22050,21423,20624,20426,19178,17833,17484,17375,16523,15985,15490,15343,15370,14972,,,
United Kingdom,GBR,"Trademark applications, direct nonresident",IP.TMK.NRES,4264,,,5270,5238,5111,5382,5580,6065,6477,6792,6273,7544,8457,8146,7354,7194,7537,8140,9294,10169,9666,9844,10092,11035,11695,14998,14654,17849,19022,19618,18969,19154,17813,21168,17269,12073,14374,16207,16506,17104,16634,14298,13191,13113,12835,12365,11508,10228,9084,9690,8214,7638,8285,,,
United Kingdom,GBR,"Trademark applications, direct resident",IP.TMK.RESD,11064,,,9754,10150,9884,9486,9915,10755,10662,9719,9462,11159,10237,9467,9305,8413,8699,10010,10034,9933,11215,10787,12008,11761,12628,24155,18745,20157,21030,20014,16014,16814,16951,19876,19474,20400,21952,21004,22041,25427,20820,21696,21260,22451,24163,26746,28976,25477,25169,26794,31253,35210,42130,,,
United Kingdom,GBR,"Trademark applications, total",IP.TMK.TOTL,15328,13997,14210,15024,15388,14995,14868,15495,16820,17139,16511,15735,18703,18694,17613,16659,15607,16236,18150,19328,20102,20881,20631,22100,22796,24323,39153,33399,38006,40052,39632,34983,35968,34764,41044,36743,32473,36326,37211,38547,42531,37454,35994,34451,35564,36998,39111,40484,35705,34253,36484,39467,42848,50415,,,
United Kingdom,GBR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488.20166,2496.137207,2693.497314,2853.035156,2893.133301,3077.597656,3334.284424,3629.770508,3817.161865,4123.29541,4190.12207,4143.830078,4107.587402,4151.066406,4134.042969,4026.428711,4024.20459,,,,
United Kingdom,GBR,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.2157593,728.1019287,860.2852173,906.713623,935.7063599,955.2701416,1169.185303,1168.579468,,,,
United Kingdom,GBR,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28433358028,30671776886,34632244776,34220217696,34872409643,34806807678,41371824547,51570249515,55500782013,61939455250,64898549541,66256158089,71717486091,71648946915,70421457958,63225293365,65966564145,82538262330,1.19362E+11,57564225109,60467765449,47568044646,60172818879,69611885161,67786969582,24215736361,,,
United Kingdom,GBR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7407919,25.20165188,23.60937136,24.65326681,23.59249267,25.96584934,25.70357248,27.03304541,26.68946941,27.09245437,28.68156255,29.91837398,32.35324331,34.01919953,31.62138882,26.22088859,24.46526579,27.96387316,33.85431461,18.2207861,18.463453,20.01491308,21.01352048,21.39265923,21.73937822,7.648599954,,,
Georgia,GEO,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5320755.08,5023551.11,4871460.38,8403513.81,8559176.97,7404609.48,7956804.44,7590401.93,13438271.71,19348328.75,,
Georgia,GEO,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9294601.03,12931970.91,10630297.59,6197426.51,7464329.01,4726381.09,4558175.12,3468465.09,3342545.4,1682200.68,,
Georgia,GEO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.330879986,0.342400014,0.353839993,0.287690014,0.215299994,0.238480002,0.185739994,0.217600003,0.244200006,0.176579997,,,,,,,,,,,
Georgia,GEO,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,12,158,136,118.2,126.6,135.9,127.8,131.9,134.3,115.8,127.9,111.5,150.4,144.6,177.7,129.4,137.1,128.6,121.1,117.6,,,,,
Georgia,GEO,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,178,159,420,173,205,229,190,186,221,204,171,208,250,299,316,241,218,179,260,233,219,,,
Georgia,GEO,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,502,386,287,288,263,277,265,232,254,194,195,249,225,236,248,222,256,183,138,139,114,,,
Georgia,GEO,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010,7824,1493,929,898,1054,1515,2360,2854,3114,2438,2481,2834,3479,4065,4412,4682,3761,3660,3968,4005,4182,,,
Georgia,GEO,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,234,117,108,190,146,167,214,296,218,202,241,368,507,402,554,759,621,641,841,753,805,,,
Georgia,GEO,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217,8058,1610,1037,1088,1200,1682,2574,3150,3332,2640,2722,3202,3986,4467,4966,5441,4382,4301,4809,4758,4987,,,
Georgia,GEO,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302747,2514746,3781742,22757647,11001340,39961736,46988142,31078742,89154260,75237675,65778042,41072248,20792486,14196325,10602755,10871872,19842919,21682663,,,
Georgia,GEO,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.614980298,2.493796019,4.584843053,23.88641407,10.85046526,38.14310335,41.09937792,24.6503725,38.25046831,22.58551229,16.46626107,7.487338195,2.687853184,3.936402218,1.783145817,1.344284559,2.470151853,2.592319435,,,
Ghana,GHA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231570005,,,0.376549989,,,,,,
Ghana,GHA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,25,32,37,36,40,47,72,52,67,58.3,71.8,81.9,71.3,74.1,92.1,78.7,79.3,75.8,86.2,81.3,90.2,109.4,111.1,101.5,121.4,121.1,,,,,
Ghana,GHA,"Patent applications, nonresidents",IP.PAT.NRES,,,,82,69,75,78,79,64,69,80,98,61,48,50,52,45,75,39,37,17,19,18,14,,,15,16,,12,20,12,11,,39,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,718,567,539,480,584,596,625,562,489,399,451,319,412,396,400,341,353,419,230,,,250,,205,,212,232,346,356,308,358,,,,,,,,,,,,,,61,677,882,1067,1177,1365,,,
Ghana,GHA,"Trademark applications, direct resident",IP.TMK.RESD,,,,,152,85,100,167,206,178,161,163,73,180,93,90,84,71,45,49,55,36,24,,,62,,79,,42,57,78,101,197,171,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,"Trademark applications, total",IP.TMK.TOTL,,,,790,870,652,639,647,790,774,786,725,562,579,544,409,496,467,445,390,408,455,254,,,312,,284,,254,289,424,457,505,529,,,,,,,,,,,,,,61,677,882,1067,1177,1365,,,
Ghana,GHA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.41568947,,,38.76699829,,,,,,
Ghana,GHA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.21819973,,,30.14479065,,,,,,
Ghana,GHA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203175,,,,826215,551888,890903,32355721,3002813,4703931,,7901997,552014,1405467,1378894,4637920,5912804,19208592,7732534,23116796,72652103,59681091,,,
Ghana,GHA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.192211094,,,,0.362712802,0.490899876,0.573909485,13.58430801,1.924122616,2.615082671,,3.68325376,,0.196765174,0.179617761,1.05180921,1.429704729,3.662918163,2.004343656,1.652005081,7.399982345,4.882626201,,,
Guinea,GIN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870000,210000,30000,420000,180000,1200000,770000,620000,1450000,,,
Guinea,GIN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,60000,100000,,,,,,,,
Guinea,GIN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,4,3,3,3,3,2,2.8,2.6,2.8,3,2.1,2,3.8,2.9,1.2,2.9,4.5,9.5,4.2,2,3.4,5.5,4,,,,,
Guinea,GIN,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155815,85455,64983,71532,7991,122908,419478,958,,307553,182074,25653,246031,379343,,,,,,,,
Guinea,GIN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095979872,0.06565532,0.05538559,0.073853508,0.009344599,0.095429159,0.32689618,0.000958389,,0.282864928,0.218509471,0.127097791,0.25122967,0.117730555,,,,,,,,
"Gambia, The",GMB,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02039,0.017480001,,0.133090004,,,,,
"Gambia, The",GMB,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,22,21.8,24.4,30,23.4,19.7,25.7,27.9,23,19.8,23.7,22.7,24.4,17.2,18.5,19.5,19.2,12.5,,,,,
"Gambia, The",GMB,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,16,12,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,132,144,,,,,,,,,119,97,,113,205,,,92,,,,,,,,,,269,273,391,412,395,291,530,399,297,285,,,,377,418,350,,,
"Gambia, The",GMB,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,1,1,,,,,,,,,2,1,,3,2,,,,,,,,,,,,,3,36,24,7,17,7,20,22,22,42,,,,30,23,56,,,
"Gambia, The",GMB,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,133,145,,104,,,,,,,121,98,,116,207,,,92,,,,,,,,,,272,309,415,419,412,298,550,421,319,327,,,,407,441,406,,,
"Gambia, The",GMB,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.22660065,109.9284363,,33.77587891,,,,,
"Gambia, The",GMB,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.7440033,121.596817,,424.7921753,,,,,
"Gambia, The",GMB,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408414,104803,65725,204772,30381,5985,144688,4626,692,2036,263,766,10918,18510,0,2105,25179,12721,54418,,,
"Gambia, The",GMB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.171168816,4.338858457,4.829631045,18.70255222,2.143313688,0.383308377,64.3652799,4.096306594,1.077462047,1.659615745,0.260920464,0.337458313,2.423593969,2.495695566,0,0.645751081,4.241566646,0.179299499,7.321194574,,,
Guinea-Bissau,GNB,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2086.520569,4466.227172,2117.808203,2019.072068,,,,,,
Guinea-Bissau,GNB,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,2,3,2,1.6,3.5,4.3,2.2,6.9,4,4.5,7.2,7,7.3,5.8,5.9,9.7,5,5.5,2.3,4.5,,,,,
Guinea-Bissau,GNB,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
